flight,date,time
BAW268,2021-05-05,00:35:03
UPS9849,2021-05-05,00:53:02
HAL90,2021-05-05,00:55:02
RCH196,2021-05-05,00:56:03
PRY01,2021-05-05,01:08:02
N108EB,2021-05-05,01:10:02
JBU888,2021-05-05,01:10:02
QFA7589,2021-05-05,01:20:02
ASA18,2021-05-05,01:21:03
UPS1038,2021-05-05,01:28:02
UPS1488,2021-05-05,01:32:02
UPS558,2021-05-05,01:33:03
UPS1476,2021-05-05,01:34:02
UPS1076,2021-05-05,01:34:02
UPS1126,2021-05-05,01:36:02
DAL700,2021-05-05,01:38:02
DAL1276,2021-05-05,01:48:03
WJA652,2021-05-05,01:53:02
DAL2103,2021-05-05,01:58:02
AAL276,2021-05-05,02:01:03
JBU2236,2021-05-05,02:07:02
DAL436,2021-05-05,02:12:02
FRG1050,2021-05-05,02:18:03
DAL300,2021-05-05,02:20:03
N959RP,2021-05-05,02:27:02
DAL950,2021-05-05,02:32:02
UAL899,2021-05-05,02:46:03
DAL1791,2021-05-05,02:58:02
SIA24,2021-05-05,02:58:02
NUS925,2021-05-05,02:59:02
FDX1536,2021-05-05,03:05:02
ACA128,2021-05-05,03:06:02
PDT6096,2021-05-05,03:07:02
RPA4750,2021-05-05,03:10:02
AAL10,2021-05-05,03:10:02
PAC213,2021-05-05,03:12:02
DAL821,2021-05-05,03:15:03
THY6275,2021-05-05,03:18:02
477JM,2021-05-05,03:23:03
N3115M,2021-05-05,03:25:03
PDT6162,2021-05-05,03:27:03
SKW2979,2021-05-05,03:28:02
RPA4526,2021-05-05,03:33:03
UPS9795,2021-05-05,03:34:02
PAC947,2021-05-05,03:35:03
NKS706,2021-05-05,03:38:02
SKW3728,2021-05-05,03:40:02
DAL2521,2021-05-05,03:40:02
N78TC,2021-05-05,03:43:03
UWD18,2021-05-05,03:47:02
SKW3040,2021-05-05,03:47:02
EDV4663,2021-05-05,03:52:02
JTL780,2021-05-05,03:53:03
PDT6150,2021-05-05,03:54:02
PDT6161,2021-05-05,04:01:03
N848AG,2021-05-05,04:02:02
N1907M,2021-05-05,04:03:03
N1219M,2021-05-05,04:04:02
N466F,2021-05-05,04:04:02
SKW3029,2021-05-05,04:05:03
N377SC,2021-05-05,04:05:03
ENY3601,2021-05-05,04:08:02
N443TA,2021-05-05,04:08:02
N519LM,2021-05-05,04:09:02
AAL2265,2021-05-05,04:09:02
EJA647,2021-05-05,04:10:02
AAL2485,2021-05-05,04:11:02
SNC1470,2021-05-05,04:12:02
DAL1784,2021-05-05,04:13:02
RPA4961,2021-05-05,04:14:02
N7577S,2021-05-05,04:16:02
SKW2981,2021-05-05,04:17:03
SKW5522,2021-05-05,04:19:03
N6143V,2021-05-05,04:20:02
ENY3694,2021-05-05,04:23:02
N394AG,2021-05-05,04:23:02
N53WF,2021-05-05,04:26:02
SWA791,2021-05-05,04:27:02
