flight,date,time
DAL8838,2023-11-23,00:00:03
KFS13,2023-11-23,00:00:03
DAL8932,2023-11-23,00:05:02
GEC8189,2023-11-23,00:07:02
JBU2120,2023-11-23,01:01:03
JBU778,2023-11-23,01:04:02
QTR8102,2023-11-23,01:16:02
QTR66Q,2023-11-23,01:23:02
AAL2453,2023-11-23,01:25:02
UAL1515,2023-11-23,01:27:02
JBU98,2023-11-23,01:31:02
JBU264,2023-11-23,01:38:03
DAL742,2023-11-23,01:44:02
JBU1190,2023-11-23,01:44:02
DAL400,2023-11-23,01:45:03
DAL313,2023-11-23,01:48:03
UAL768,2023-11-23,01:49:02
UAL564,2023-11-23,01:57:02
DAL1730,2023-11-23,02:05:03
AAL2701,2023-11-23,02:05:03
DAL1296,2023-11-23,02:06:02
HAL90,2023-11-23,02:07:02
ASA550,2023-11-23,02:08:02
CPA844,2023-11-23,02:10:03
JBU648,2023-11-23,02:11:02
SIA22,2023-11-23,02:11:02
CPA3290,2023-11-23,02:15:02
FRG9521,2023-11-23,02:19:03
JBU358,2023-11-23,02:21:02
UAL1666,2023-11-23,02:24:02
NKS709,2023-11-23,02:27:02
UPS1076,2023-11-23,02:28:02
KAL284,2023-11-23,02:32:03
UPS1012,2023-11-23,02:33:02
UPS1476,2023-11-23,02:34:03
UPS1488,2023-11-23,02:38:02
UPS1126,2023-11-23,02:38:02
AAL10,2023-11-23,02:42:02
DAL2482,2023-11-23,02:44:02
DAL349,2023-11-23,02:44:02
JBU2416,2023-11-23,02:49:03
UAL1827,2023-11-23,02:49:03
JBU492,2023-11-23,02:51:02
DAL719,2023-11-23,02:55:02
ASA288,2023-11-23,02:56:03
DAL669,2023-11-23,03:00:03
DAL880,2023-11-23,03:03:02
ASA36,2023-11-23,03:04:02
UAL1761,2023-11-23,03:05:02
ASA38,2023-11-23,03:06:02
ASA374,2023-11-23,03:10:02
AAL28,2023-11-23,03:10:02
DAL673,2023-11-23,03:12:02
UAL1496,2023-11-23,03:14:02
DAL2394,2023-11-23,03:20:02
NKS3737,2023-11-23,03:21:02
HAL50,2023-11-23,03:24:02
DAL816,2023-11-23,03:27:02
JBU162,2023-11-23,03:28:02
DAL459,2023-11-23,03:28:02
DAL875,2023-11-23,03:30:02
ACA746,2023-11-23,03:38:02
NKS439,2023-11-23,03:39:02
ACA1280,2023-11-23,03:44:02
UAL1204,2023-11-23,03:44:02
DAT115,2023-11-23,03:44:02
DAT109,2023-11-23,03:53:02
JBU2348,2023-11-23,03:55:02
ASA42,2023-11-23,03:57:02
UAL1164,2023-11-23,04:02:02
FLE1676,2023-11-23,04:02:02
GEC8225,2023-11-23,04:03:03
JBU1216,2023-11-23,04:06:02
UAL1652,2023-11-23,04:08:02
JBU2974,2023-11-23,04:14:03
ACA794,2023-11-23,04:18:02
DAL640,2023-11-23,04:24:02
FFT3232,2023-11-23,04:25:02
UAL270,2023-11-23,04:27:02
JBU988,2023-11-23,04:28:02
AAY537,2023-11-23,04:39:02
UAL1831,2023-11-23,04:45:02
JBU34,2023-11-23,04:48:03
FDY470,2023-11-23,04:50:03
DAL1319,2023-11-23,04:57:02
DAL1436,2023-11-23,05:03:02
JBU1205,2023-11-23,05:08:02
EDV5166,2023-11-23,05:09:02
DAL2872,2023-11-23,05:17:02
UAL661,2023-11-23,05:21:02
DAL1740,2023-11-23,05:22:03
UAL792,2023-11-23,05:24:02
DAL1094,2023-11-23,05:27:02
DAL158,2023-11-23,05:28:03
AAL1561,2023-11-23,05:29:02
NKS345,2023-11-23,05:29:02
UAL1306,2023-11-23,05:31:02
UAL2395,2023-11-23,05:32:02
DAL2801,2023-11-23,05:33:02
FFL1152,2023-11-23,05:35:02
DAL2796,2023-11-23,05:36:02
UAL2483,2023-11-23,05:38:02
SKW5353,2023-11-23,05:40:02
DAL1487,2023-11-23,05:41:03
N625BG,2023-11-23,05:42:02
SKW3898,2023-11-23,05:43:03
UAL2218,2023-11-23,05:43:03
UAL2429,2023-11-23,05:47:02
UAL2099,2023-11-23,05:47:02
DAL1746,2023-11-23,05:48:02
UAL236,2023-11-23,05:49:02
RPA3404,2023-11-23,05:52:02
SKW5630,2023-11-23,05:53:02
UAL1964,2023-11-23,05:55:02
AAL659,2023-11-23,05:57:02
