flight,date,time
JBU778,2022-10-30,00:17:02
JBU888,2022-10-30,00:21:03
QTR8184,2022-10-30,00:22:02
JBU90,2022-10-30,00:23:03
JBU264,2022-10-30,00:27:03
JBU136,2022-10-30,00:32:03
N204CF,2022-10-30,00:34:02
JBU358,2022-10-30,00:36:02
JBU34,2022-10-30,00:41:02
GTI4776,2022-10-30,00:46:02
UAE9988,2022-10-30,00:48:02
GTI8237,2022-10-30,01:16:02
ASA86,2022-10-30,01:17:02
JBU72,2022-10-30,01:19:02
DAL399,2022-10-30,01:24:02
AFR6737,2022-10-30,01:26:02
ABD366,2022-10-30,01:29:02
DAL1108,2022-10-30,01:33:02
DAL2418,2022-10-30,01:45:02
NKS2286,2022-10-30,01:47:03
JBU1302,2022-10-30,01:54:02
DAL2683,2022-10-30,02:01:02
ASA790,2022-10-30,02:01:02
WJA652,2022-10-30,02:05:02
JBU948,2022-10-30,02:09:02
UAL1425,2022-10-30,02:13:03
UAL2612,2022-10-30,02:13:03
DAL2831,2022-10-30,02:14:02
THY184,2022-10-30,02:19:02
FFT2130,2022-10-30,02:21:02
WJA724,2022-10-30,02:22:03
AAL2001,2022-10-30,02:29:03
UAL737,2022-10-30,02:29:03
DAL1602,2022-10-30,02:32:02
UAL2059,2022-10-30,02:34:02
ACA794,2022-10-30,02:35:03
DAL546,2022-10-30,02:38:02
UAL2492,2022-10-30,02:42:02
ASA188,2022-10-30,02:44:02
UAL2424,2022-10-30,02:44:02
NKS511,2022-10-30,02:45:02
UAL2330,2022-10-30,02:46:02
JBU24,2022-10-30,02:47:02
FLE225,2022-10-30,02:50:02
AAL276,2022-10-30,02:52:02
AAL2453,2022-10-30,02:56:02
NKS1168,2022-10-30,03:02:02
UAL1665,2022-10-30,03:05:03
JBU162,2022-10-30,03:08:02
AAL2618,2022-10-30,03:13:02
SKW5316,2022-10-30,03:13:02
ACA746,2022-10-30,03:14:02
RPA3401,2022-10-30,03:15:02
BOX463,2022-10-30,03:15:02
JBU2348,2022-10-30,03:17:02
DAL2848,2022-10-30,03:18:02
JBU1078,2022-10-30,03:22:03
UAL2185,2022-10-30,03:24:03
ASA339,2022-10-30,03:26:02
JBU354,2022-10-30,03:26:02
JBU1816,2022-10-30,03:29:02
SKW5701,2022-10-30,03:30:02
AWI3728,2022-10-30,03:30:02
JBU988,2022-10-30,03:30:02
UAL1666,2022-10-30,03:39:03
HAL50,2022-10-30,03:42:03
JBU1624,2022-10-30,03:45:02
SWA1784,2022-10-30,03:50:02
RPA4632,2022-10-30,03:54:02
EJA632,2022-10-30,03:54:02
SKW5364,2022-10-30,03:56:02
CLX27Y,2022-10-30,03:57:02
AAL2723,2022-10-30,04:06:03
DAL1740,2022-10-30,04:06:03
SWA2329,2022-10-30,04:11:02
SLW3108,2022-10-30,04:15:02
UAL2764,2022-10-30,04:16:03
SWA1331,2022-10-30,04:22:03
AAL2911,2022-10-30,04:23:02
ENY3437,2022-10-30,04:23:02
ENY3389,2022-10-30,04:25:02
UAL301,2022-10-30,04:27:02
AAY578,2022-10-30,04:27:02
DAL2094,2022-10-30,04:28:02
UAL2444,2022-10-30,04:29:02
ENY3815,2022-10-30,04:30:02
DAL2109,2022-10-30,04:30:02
AAL2124,2022-10-30,04:31:02
UAL1054,2022-10-30,04:31:02
DAL2925,2022-10-30,04:32:03
UAL1071,2022-10-30,04:32:03
ENY3614,2022-10-30,04:34:02
UAL2684,2022-10-30,04:35:02
AAL2485,2022-10-30,04:36:02
AAY544,2022-10-30,04:36:02
ENY3689,2022-10-30,04:38:02
DAL2610,2022-10-30,04:38:02
ENY3750,2022-10-30,04:40:02
AAL1561,2022-10-30,04:41:02
ENY4053,2022-10-30,04:42:02
AAL452,2022-10-30,04:44:02
AWI3773,2022-10-30,04:44:02
UAL701,2022-10-30,04:46:02
UAL1447,2022-10-30,04:46:02
UAL1739,2022-10-30,04:47:03
JBU1316,2022-10-30,04:47:03
RPA3701,2022-10-30,04:49:03
DAL2192,2022-10-30,04:49:03
JBU618,2022-10-30,04:51:02
UAL2661,2022-10-30,04:51:02
N499RK,2022-10-30,04:51:02
SKW4128,2022-10-30,04:52:02
SWA2380,2022-10-30,04:52:02
UAL1943,2022-10-30,04:55:03
SKW3967,2022-10-30,04:56:02
JIA5217,2022-10-30,04:56:02
SWA2085,2022-10-30,04:56:02
JBU2987,2022-10-30,04:58:02
SKW5449,2022-10-30,04:58:02
UAL2023,2022-10-30,04:59:02
NKS706,2022-10-30,05:00:02
UAL2225,2022-10-30,05:01:02
DAL1510,2022-10-30,05:02:03
EJA109,2022-10-30,05:02:03
JAL8006,2022-10-30,05:04:03
SKW3952,2022-10-30,05:04:03
AAL2919,2022-10-30,05:06:02
AAL2265,2022-10-30,05:06:02
UAL713,2022-10-30,05:06:02
EDV4915,2022-10-30,05:07:02
DAL1014,2022-10-30,05:10:02
UAL1558,2022-10-30,05:11:02
JZA900,2022-10-30,05:12:03
ASA554,2022-10-30,05:12:03
AWI3785,2022-10-30,05:15:02
N,2022-10-30,05:15:02
EDV4786,2022-10-30,05:15:02
SKW4132,2022-10-30,05:16:03
DAL2586,2022-10-30,05:21:02
QTR66G,2022-10-30,05:21:02
JBU1105,2022-10-30,05:22:02
EDV4877,2022-10-30,05:23:02
SKW6000,2022-10-30,05:24:02
AAY552,2022-10-30,05:24:02
EDV5497,2022-10-30,05:24:02
QQE579,2022-10-30,05:26:02
N222NE,2022-10-30,05:27:03
FFT623,2022-10-30,05:29:03
UAL1339,2022-10-30,05:29:03
AAL2805,2022-10-30,05:30:02
N157PW,2022-10-30,05:32:03
N91596,2022-10-30,05:34:03
DAL1367,2022-10-30,05:37:02
RPA5663,2022-10-30,05:38:02
GJS4388,2022-10-30,05:38:02
SKW3017,2022-10-30,05:39:03
DAL2480,2022-10-30,05:41:02
UAL597,2022-10-30,05:41:02
DAL158,2022-10-30,05:43:02
N232CF,2022-10-30,05:43:02
JZA903,2022-10-30,05:44:02
UAL1236,2022-10-30,05:46:02
ATN3478,2022-10-30,05:46:02
ASA7,2022-10-30,05:47:02
UAL769,2022-10-30,05:48:03
SKW3718,2022-10-30,05:48:03
UAL2302,2022-10-30,05:48:03
DAL1327,2022-10-30,05:49:02
UAL1151,2022-10-30,05:49:02
AAL360,2022-10-30,05:50:03
SWA155,2022-10-30,05:50:03
DAL2093,2022-10-30,05:51:02
DAL2675,2022-10-30,05:53:03
JBU2229,2022-10-30,05:53:03
N917SC,2022-10-30,05:55:03
DAL776,2022-10-30,05:55:03
JIT412,2022-10-30,05:56:02
SKW4786,2022-10-30,05:57:03
DAL2601,2022-10-30,05:58:02
UAL1328,2022-10-30,05:58:02
QTR8139,2022-10-30,05:59:02
AAL337,2022-10-30,05:59:02
ASA186,2022-10-30,05:59:02
ASA25,2022-10-30,06:00:02
SCX233,2022-10-30,06:00:02
NJM959,2022-10-30,06:01:02
N3PF,2022-10-30,06:02:03
JBU1333,2022-10-30,06:02:03
SKW5491,2022-10-30,06:03:02
JAL6,2022-10-30,06:04:03
KAL093,2022-10-30,06:05:02
SKW5710,2022-10-30,06:05:02
RPA3468,2022-10-30,06:06:02
DAL1251,2022-10-30,06:09:02
UAL364,2022-10-30,06:09:02
N3560E,2022-10-30,06:10:02
DAL2474,2022-10-30,06:11:02
RPA4574,2022-10-30,06:11:02
SKW4014,2022-10-30,06:12:02
SKW3922,2022-10-30,06:12:02
UAL2345,2022-10-30,06:13:03
DAL308,2022-10-30,06:13:03
UAL647,2022-10-30,06:13:03
N351EC,2022-10-30,06:14:02
SVL21,2022-10-30,06:14:02
NTW891,2022-10-30,06:14:02
UAL2292,2022-10-30,06:18:02
DAL2442,2022-10-30,06:18:02
SKW3700,2022-10-30,06:20:02
N315EX,2022-10-30,06:21:02
ASA1,2022-10-30,06:21:02
RPA5715,2022-10-30,06:21:02
SKW3971,2022-10-30,06:23:02
KAP107,2022-10-30,06:23:02
RPA5841,2022-10-30,06:23:02
UAL2201,2022-10-30,06:23:02
DAL902,2022-10-30,06:24:03
DAL341,2022-10-30,06:24:03
UAL482,2022-10-30,06:25:02
SWA1759,2022-10-30,06:25:02
N631DB,2022-10-30,06:26:02
RPA3628,2022-10-30,06:27:02
DAL2855,2022-10-30,06:27:02
DAL2271,2022-10-30,06:28:03
DAL742,2022-10-30,06:29:02
UAL2364,2022-10-30,06:29:02
AAL660,2022-10-30,06:31:03
UAL2383,2022-10-30,06:32:02
SKW3934,2022-10-30,06:33:03
UAL1335,2022-10-30,06:34:02
JZA961,2022-10-30,06:35:03
ENY3573,2022-10-30,06:35:03
UAL1793,2022-10-30,06:36:02
ACA737,2022-10-30,06:37:03
SCX193,2022-10-30,06:38:02
DAL804,2022-10-30,06:38:02
DAL1680,2022-10-30,06:40:02
DAL1446,2022-10-30,06:41:02
SKW4923,2022-10-30,06:42:02
DAL446,2022-10-30,06:43:02
JBU117,2022-10-30,06:43:02
UAL1008,2022-10-30,06:44:02
SWA2461,2022-10-30,06:45:02
DAL810,2022-10-30,06:45:02
DAL934,2022-10-30,06:45:02
EJA116,2022-10-30,06:45:02
N563SB,2022-10-30,06:47:02
AAL1872,2022-10-30,06:47:02
SKW3964,2022-10-30,06:48:02
SKW3669,2022-10-30,06:48:02
DAL406,2022-10-30,06:49:03
AAL698,2022-10-30,06:52:03
JZA716,2022-10-30,06:56:03
LXJ459,2022-10-30,06:57:02
ACA1093,2022-10-30,06:58:03
GTI8154,2022-10-30,06:58:03
LXJ556,2022-10-30,06:59:02
DAL346,2022-10-30,07:03:03
SKW208A,2022-10-30,07:03:03
AAL1287,2022-10-30,07:06:02
FFT727,2022-10-30,07:07:03
EDV4801,2022-10-30,07:11:02
UAL1803,2022-10-30,07:11:02
DAL876,2022-10-30,07:12:03
FFT451,2022-10-30,07:13:02
SKW4643,2022-10-30,07:16:02
EDV5089,2022-10-30,07:17:02
ACA1037,2022-10-30,07:17:02
AAY433,2022-10-30,07:17:02
JBU906,2022-10-30,07:17:02
DAL2172,2022-10-30,07:18:02
ABD386,2022-10-30,07:19:02
ASH6036,2022-10-30,07:20:02
ASA791,2022-10-30,07:21:02
RPA3445,2022-10-30,07:23:02
FDY472,2022-10-30,07:24:02
UAL623,2022-10-30,07:24:02
DAL1104,2022-10-30,07:25:03
UAL1044,2022-10-30,07:26:02
AAL2455,2022-10-30,07:28:02
DAL350,2022-10-30,07:29:03
KAP400,2022-10-30,07:29:03
AWI3856,2022-10-30,07:29:03
DAL2789,2022-10-30,07:29:03
LXJ375,2022-10-30,07:30:02
RPA4834,2022-10-30,07:30:02
DAL2571,2022-10-30,07:32:02
DOW896,2022-10-30,07:34:02
N18MV,2022-10-30,07:35:02
EJA816,2022-10-30,07:37:03
AAL179,2022-10-30,07:37:03
AAL1239,2022-10-30,07:39:03
ACA785,2022-10-30,07:39:03
AAL2819,2022-10-30,07:40:02
SKW4099,2022-10-30,07:43:03
FFT2035,2022-10-30,07:46:02
N818CD,2022-10-30,07:48:02
ENY3953,2022-10-30,07:49:02
JBU687,2022-10-30,07:51:02
JZA962,2022-10-30,07:54:03
N201UB,2022-10-30,07:56:02
DAL2213,2022-10-30,07:57:03
ACA775,2022-10-30,07:57:03
ASA136,2022-10-30,08:01:02
N314GF,2022-10-30,08:01:02
ENY3564,2022-10-30,08:02:03
SKW4118,2022-10-30,08:03:02
SWA1811,2022-10-30,08:05:02
JBU680,2022-10-30,08:05:02
AAL2816,2022-10-30,08:07:02
N513UB,2022-10-30,08:08:02
SKW3905,2022-10-30,08:08:02
N560WL,2022-10-30,08:09:02
UAL267,2022-10-30,08:10:02
EDV5212,2022-10-30,08:10:02
N916CM,2022-10-30,08:13:02
N850CF,2022-10-30,08:14:02
AWI3730,2022-10-30,08:14:02
AAL1194,2022-10-30,08:14:02
GJS4401,2022-10-30,08:15:02
SWA2972,2022-10-30,08:19:02
DAL337,2022-10-30,08:20:03
N320KA,2022-10-30,08:21:02
DAL8785,2022-10-30,08:21:02
N853AC,2022-10-30,08:23:02
NJM1850,2022-10-30,08:24:03
UAL1135,2022-10-30,08:25:02
N324GV,2022-10-30,08:26:03
JIA5165,2022-10-30,08:30:02
LXJ566,2022-10-30,08:30:02
RPA5832,2022-10-30,08:33:02
UAL1525,2022-10-30,08:34:02
UAL361,2022-10-30,08:37:02
N547JR,2022-10-30,08:37:02
ENY3609,2022-10-30,08:37:02
N9877U,2022-10-30,08:39:03
UAL1878,2022-10-30,08:39:03
AWI3722,2022-10-30,08:39:03
N926RC,2022-10-30,08:39:03
SKW3556,2022-10-30,08:40:02
N704DZ,2022-10-30,08:42:02
GJS4395,2022-10-30,08:42:02
FFT1075,2022-10-30,08:43:03
LXJ441,2022-10-30,08:44:02
SKW4733,2022-10-30,08:49:03
N440WP,2022-10-30,08:49:03
UAL1545,2022-10-30,08:51:02
ENY3600,2022-10-30,08:52:03
JBU115,2022-10-30,08:53:02
N733ZP,2022-10-30,08:53:02
AAL408P,2022-10-30,08:53:02
RNI165,2022-10-30,08:54:03
EDV5087,2022-10-30,08:59:02
N142JE,2022-10-30,09:02:02
N310BG,2022-10-30,09:03:03
SKW5382,2022-10-30,09:04:02
ENY3694,2022-10-30,09:04:02
N25TA,2022-10-30,09:05:02
DAL2689,2022-10-30,09:06:02
CLX6687,2022-10-30,09:06:02
DAL1102,2022-10-30,09:06:02
N687GA,2022-10-30,09:08:02
AAL1181,2022-10-30,09:09:02
HAL51,2022-10-30,09:09:02
JRE845,2022-10-30,09:09:02
JBU871,2022-10-30,09:12:03
JZA904,2022-10-30,09:12:03
DAL900,2022-10-30,09:13:02
ASA9685,2022-10-30,09:14:03
JBU1833,2022-10-30,09:15:02
SKW3691,2022-10-30,09:15:02
N303GW,2022-10-30,09:17:02
ROU1994,2022-10-30,09:18:03
N31GV,2022-10-30,09:18:03
UAL945,2022-10-30,09:19:02
N411LL,2022-10-30,09:19:02
N453SA,2022-10-30,09:20:03
WJA1116,2022-10-30,09:20:03
EJA651,2022-10-30,09:21:02
ENY3442,2022-10-30,09:21:02
JBU387,2022-10-30,09:22:02
DAL1734,2022-10-30,09:24:02
DAL1105,2022-10-30,09:25:02
RPA5684,2022-10-30,09:26:02
DAL983,2022-10-30,09:26:02
JBU118,2022-10-30,09:27:02
UAL2308,2022-10-30,09:27:02
EDV5228,2022-10-30,09:28:02
WJA1100,2022-10-30,09:28:02
UAL12,2022-10-30,09:30:02
N792RC,2022-10-30,09:31:02
JIA5416,2022-10-30,09:32:02
AWI3786,2022-10-30,09:33:02
DAL865,2022-10-30,09:33:02
DAL1159,2022-10-30,09:36:02
JBU2824,2022-10-30,09:36:02
N589MC,2022-10-30,09:37:02
SKW5465,2022-10-30,09:37:02
DAL1343,2022-10-30,09:39:02
SKW5832,2022-10-30,09:40:02
CGLRP,2022-10-30,09:41:02
ENY3606,2022-10-30,09:41:02
N86VP,2022-10-30,09:42:02
EDV4844,2022-10-30,09:42:02
EDV4920,2022-10-30,09:42:02
DAL2731,2022-10-30,09:44:02
BOX414,2022-10-30,09:45:02
DAL830,2022-10-30,09:45:02
UAL973,2022-10-30,09:47:02
N414GR,2022-10-30,09:47:02
SKW5493,2022-10-30,09:47:02
UAL477,2022-10-30,09:50:02
DAL843,2022-10-30,09:50:02
N60PG,2022-10-30,09:50:02
JBU63,2022-10-30,09:52:02
DAL284,2022-10-30,09:53:02
ENY3604,2022-10-30,09:53:02
N221DE,2022-10-30,09:53:02
AAL234,2022-10-30,09:54:02
SKW3546,2022-10-30,09:54:02
DAL561,2022-10-30,09:55:02
N3945R,2022-10-30,09:56:03
AAL2445,2022-10-30,09:57:02
EJA702,2022-10-30,09:57:02
N427MM,2022-10-30,09:57:02
EJM78,2022-10-30,09:58:03
ACA111,2022-10-30,09:58:03
RPA4757,2022-10-30,09:58:03
BCS382,2022-10-30,09:59:02
N3430B,2022-10-30,09:59:02
N322LV,2022-10-30,10:00:03
AAY582,2022-10-30,10:01:03
N847A,2022-10-30,10:01:03
DAL1626,2022-10-30,10:01:03
DAL275,2022-10-30,10:01:03
AAL445,2022-10-30,10:02:02
DAL794,2022-10-30,10:03:02
DAL1483,2022-10-30,10:03:02
GJS4475,2022-10-30,10:06:02
JBU434,2022-10-30,10:07:02
DAL2293,2022-10-30,10:07:02
CFWXR,2022-10-30,10:08:02
RPA4798,2022-10-30,10:12:02
UAL208,2022-10-30,10:13:02
UAL1502,2022-10-30,10:15:02
JTL89,2022-10-30,10:16:03
SKW4449,2022-10-30,10:16:03
BAW26E,2022-10-30,10:16:03
RPA3451,2022-10-30,10:17:02
SCX234,2022-10-30,10:17:02
DAL94,2022-10-30,10:18:03
ENY3325,2022-10-30,10:18:03
N402XT,2022-10-30,10:18:03
UAL414,2022-10-30,10:18:03
SCX194,2022-10-30,10:20:03
DAL1255,2022-10-30,10:21:02
DAL2681,2022-10-30,10:21:02
N317GS,2022-10-30,10:24:02
JBU816,2022-10-30,10:25:02
N1219M,2022-10-30,10:26:02
N79HL,2022-10-30,10:26:02
DAL1206,2022-10-30,10:26:02
N774AW,2022-10-30,10:27:02
JTL700,2022-10-30,10:28:02
AAY1216,2022-10-30,10:29:03
POE390,2022-10-30,10:29:03
EDV4917,2022-10-30,10:29:03
SAS945,2022-10-30,10:31:02
JUS834,2022-10-30,10:31:02
AAL51,2022-10-30,10:31:02
SKW3767,2022-10-30,10:32:02
AAL2264,2022-10-30,10:36:02
EJM901,2022-10-30,10:37:02
DAL1655,2022-10-30,10:39:03
UAL604,2022-10-30,10:40:02
SKW5278,2022-10-30,10:42:02
N824PM,2022-10-30,10:43:03
ASA840,2022-10-30,10:44:02
SKW3015,2022-10-30,10:44:02
EDV5236,2022-10-30,10:46:02
FDY475,2022-10-30,10:47:02
ATN3494,2022-10-30,10:48:02
SKW4752,2022-10-30,10:49:02
N906TF,2022-10-30,10:53:02
UAL271,2022-10-30,10:56:03
UAL908,2022-10-30,10:58:03
EJA536,2022-10-30,10:59:02
AAL71,2022-10-30,11:00:03
