flight,date,time
KFS027,2021-12-25,00:05:02
SWR39,2021-12-25,00:09:03
N804MS,2021-12-25,00:16:02
UAL2335,2021-12-25,00:24:03
JBU2124,2021-12-25,00:49:02
JBU834,2021-12-25,00:58:03
GTI768,2021-12-25,00:59:02
JBU2120,2021-12-25,01:05:03
JBU2082,2021-12-25,01:40:02
HAL90,2021-12-25,01:43:02
DAL484,2021-12-25,01:50:02
JBU648,2021-12-25,02:03:03
AAL2382,2021-12-25,02:16:02
ASA692,2021-12-25,02:17:03
JBU72,2021-12-25,02:19:02
ASA790,2021-12-25,02:20:02
JBU6136,2021-12-25,02:27:02
N390PM,2021-12-25,02:38:03
JBU264,2021-12-25,02:46:02
HAL50,2021-12-25,02:49:03
GTI934,2021-12-25,03:01:02
AAL2001,2021-12-25,03:05:02
UAL2093,2021-12-25,03:17:02
NKS640,2021-12-25,03:17:02
JBU354,2021-12-25,03:19:02
ASA23,2021-12-25,03:22:03
JAL8004,2021-12-25,03:22:03
ASA18,2021-12-25,03:41:03
ASA254,2021-12-25,03:43:02
UAL899,2021-12-25,03:47:03
ETH574,2021-12-25,04:05:02
JBU778,2021-12-25,04:05:02
PAC749,2021-12-25,04:09:02
AAL827,2021-12-25,04:23:02
JBU1516,2021-12-25,04:25:02
JBU80,2021-12-25,04:26:02
DAL2863,2021-12-25,04:46:02
DAL2705,2021-12-25,04:48:02
DAL2159,2021-12-25,04:49:02
DAL158,2021-12-25,04:51:02
EDV5409,2021-12-25,04:52:03
JBU1006,2021-12-25,04:55:02
AAL313,2021-12-25,04:58:02
WSW421,2021-12-25,04:59:02
AAL2485,2021-12-25,05:15:02
JBU24,2021-12-25,05:15:02
AAL2265,2021-12-25,05:20:02
ENY3587,2021-12-25,05:23:02
SKW3830,2021-12-25,05:28:02
ENY3645,2021-12-25,05:30:02
UAL731,2021-12-25,05:34:02
QTR66G,2021-12-25,05:37:02
DAL1740,2021-12-25,05:37:02
SKW3212,2021-12-25,05:38:03
SKW5015,2021-12-25,05:40:03
DAL2570,2021-12-25,05:42:02
AWI3732,2021-12-25,05:42:02
KAP1180,2021-12-25,05:42:02
JBU988,2021-12-25,05:45:03
AWI3773,2021-12-25,05:45:03
JAL8D,2021-12-25,05:46:03
RPA3468,2021-12-25,05:47:02
NKS1488,2021-12-25,05:48:03
JBU618,2021-12-25,05:54:03
SKW4808,2021-12-25,05:55:02
AAL1297,2021-12-25,05:56:03
UAL676,2021-12-25,05:59:02
SKW5399,2021-12-25,05:59:02
SKW3952,2021-12-25,05:59:02
SWA944,2021-12-25,06:01:02
N850AP,2021-12-25,06:03:02
DAL1422,2021-12-25,06:05:02
UAL1558,2021-12-25,06:14:02
ASH6028,2021-12-25,06:15:02
UAL748,2021-12-25,06:16:02
SKW5629,2021-12-25,06:18:02
PAC989,2021-12-25,06:18:02
JAL6,2021-12-25,06:18:02
UAL685,2021-12-25,06:21:02
UAL301,2021-12-25,06:22:03
UAL1719,2021-12-25,06:26:02
2131,2021-12-25,06:39:02
EJA640,2021-12-25,06:41:02
LKF60,2021-12-25,06:45:02
UAL1599,2021-12-25,06:46:02
DAL2271,2021-12-25,06:50:03
AAL76,2021-12-25,06:51:03
RPA5715,2021-12-25,06:52:02
JBU2157,2021-12-25,06:56:02
DAL2688,2021-12-25,06:59:03
UAL2164,2021-12-25,06:59:03
UAL242,2021-12-25,07:01:02
ENY4170,2021-12-25,07:03:02
ASH6049,2021-12-25,07:03:02
AAL370,2021-12-25,07:04:02
SVL22,2021-12-25,07:08:03
LXJ331,2021-12-25,07:09:02
EDV5084,2021-12-25,07:11:02
DAL2925,2021-12-25,07:13:02
EDV5130,2021-12-25,07:14:02
ENY3974,2021-12-25,07:14:02
AAL1,2021-12-25,07:14:02
SKW4757,2021-12-25,07:14:02
PDT6092,2021-12-25,07:16:02
SKW3017,2021-12-25,07:16:02
SKW2982,2021-12-25,07:16:02
EJA792,2021-12-25,07:18:02
JZA7453,2021-12-25,07:22:03
SKW3528,2021-12-25,07:22:03
DAL2528,2021-12-25,07:24:03
DAL1446,2021-12-25,07:25:02
NKS947,2021-12-25,07:27:02
AAL2124,2021-12-25,07:28:02
ACA791,2021-12-25,07:28:02
SKW5066,2021-12-25,07:29:02
DAL2474,2021-12-25,07:31:02
ENY4085,2021-12-25,07:33:02
DAL975,2021-12-25,07:33:02
ASA1,2021-12-25,07:33:02
SKW2956,2021-12-25,07:37:02
AAL2819,2021-12-25,07:39:02
UAL364,2021-12-25,07:40:02
N844JS,2021-12-25,07:40:02
UAL647,2021-12-25,07:42:02
UAL310,2021-12-25,07:43:02
RPA4829,2021-12-25,07:44:02
UAL2605,2021-12-25,07:45:02
DAL810,2021-12-25,07:45:02
SKW3195,2021-12-25,07:45:02
SKW4742,2021-12-25,07:45:02
DAL312,2021-12-25,07:46:02
DAL1007,2021-12-25,07:48:02
EDV5116,2021-12-25,07:52:02
GJS4562,2021-12-25,07:52:02
THY67C,2021-12-25,07:52:02
SKW3811,2021-12-25,07:56:02
SKW3102,2021-12-25,08:01:03
JIA5122,2021-12-25,08:06:03
SKW4128,2021-12-25,08:06:03
SCX787,2021-12-25,08:15:02
DAL451,2021-12-25,08:15:02
RPA4511,2021-12-25,08:17:02
JZA7540,2021-12-25,08:18:02
RPA5809,2021-12-25,08:22:03
EDV5263,2021-12-25,08:23:02
DAL343,2021-12-25,08:24:02
RPA5708,2021-12-25,08:34:03
N429CK,2021-12-25,08:34:03
ACA7053,2021-12-25,08:36:02
EDV4915,2021-12-25,08:36:02
UAL945,2021-12-25,08:41:02
SKW3718,2021-12-25,08:44:03
SIS300,2021-12-25,08:45:02
EDV4933,2021-12-25,08:46:02
RPA3581,2021-12-25,08:48:03
AAL2903,2021-12-25,08:49:02
UAL342,2021-12-25,08:50:03
NKS2151,2021-12-25,08:52:02
SKW3657,2021-12-25,08:52:02
AAL179,2021-12-25,08:53:02
DAL2560,2021-12-25,08:53:02
EDV4877,2021-12-25,08:58:02
N40VC,2021-12-25,08:58:02
EDV4980,2021-12-25,08:59:02
EDV4771,2021-12-25,09:00:02
EJA647,2021-12-25,09:07:03
EJA560,2021-12-25,09:10:02
SWA5126,2021-12-25,09:14:02
FLE0199,2021-12-25,09:15:03
NJM750,2021-12-25,09:17:03
AAL426,2021-12-25,09:18:02
UAL1117,2021-12-25,09:21:02
ACA581,2021-12-25,09:21:02
FFT919,2021-12-25,09:23:02
SKW3823,2021-12-25,09:23:02
UAL1660,2021-12-25,09:24:03
EJA101,2021-12-25,09:25:02
JZA7454,2021-12-25,09:25:02
SWA5419,2021-12-25,09:26:03
DAL937,2021-12-25,09:26:03
JBU2627,2021-12-25,09:27:02
SKW3181,2021-12-25,09:29:02
SKW3029,2021-12-25,09:30:03
SKW4698,2021-12-25,09:33:02
BAW26E,2021-12-25,09:35:02
JIA5416,2021-12-25,09:35:02
N206FN,2021-12-25,09:36:03
SKW3560,2021-12-25,09:39:02
PDT6101,2021-12-25,09:40:02
SKW4043,2021-12-25,09:40:02
SKW4738,2021-12-25,09:41:02
ETH575,2021-12-25,09:43:02
SWA4068,2021-12-25,09:44:03
EJA581,2021-12-25,09:45:02
SKW3253,2021-12-25,09:46:02
SKW3866,2021-12-25,09:47:03
AAL626,2021-12-25,09:48:02
EJA682,2021-12-25,09:49:03
XOJ774,2021-12-25,09:49:03
SKW5248,2021-12-25,09:51:02
N958BX,2021-12-25,09:51:02
UAL273,2021-12-25,09:52:02
NJM422,2021-12-25,09:53:02
DLH440,2021-12-25,09:54:02
ACA1287,2021-12-25,09:57:02
DAL1251,2021-12-25,09:57:02
PDT6204,2021-12-25,09:58:03
SKW5429,2021-12-25,09:58:03
ACA590,2021-12-25,09:59:02
UAL1254,2021-12-25,09:59:02
GJS4616,2021-12-25,10:03:03
EDV4682,2021-12-25,10:04:02
GJS4458,2021-12-25,10:05:03
SKW4040,2021-12-25,10:05:03
DAL1312,2021-12-25,10:09:02
SKW3767,2021-12-25,10:10:03
AAL654,2021-12-25,10:10:03
SKW5360,2021-12-25,10:12:03
EDV5344,2021-12-25,10:14:02
SKW4103,2021-12-25,10:15:02
N33VC,2021-12-25,10:15:02
UAL1406,2021-12-25,10:15:02
SKW2998,2021-12-25,10:16:02
AAL21,2021-12-25,10:20:02
UAL345,2021-12-25,10:21:02
AAL87,2021-12-25,10:23:02
EDV5487,2021-12-25,10:24:02
DAL8838,2021-12-25,10:25:02
GTI555,2021-12-25,10:29:03
JIA5358,2021-12-25,10:29:03
RPA3588,2021-12-25,10:30:02
FTH808,2021-12-25,10:31:02
JBU34,2021-12-25,10:31:02
AWI3926,2021-12-25,10:33:02
AAL656,2021-12-25,10:37:02
UAL973,2021-12-25,10:42:03
N256DC,2021-12-25,10:42:03
DAL462,2021-12-25,10:43:02
AAL71,2021-12-25,10:47:02
DAL2737,2021-12-25,10:49:02
EDV5011,2021-12-25,10:50:02
SKW3236,2021-12-25,10:51:02
DAL807,2021-12-25,10:52:02
NKS427,2021-12-25,10:52:02
JBU2081,2021-12-25,10:52:02
JZA7455,2021-12-25,10:54:02
UAL929,2021-12-25,10:57:02
N211HS,2021-12-25,10:57:02
UAL908,2021-12-25,11:03:02
RPA3584,2021-12-25,11:03:02
JIA5039,2021-12-25,11:05:03
DAL1255,2021-12-25,11:06:02
DAL2167,2021-12-25,11:07:03
AZG4761,2021-12-25,11:07:03
ASA326,2021-12-25,11:08:02
AAL234,2021-12-25,11:10:02
DAL324,2021-12-25,11:11:02
ACA738,2021-12-25,11:12:03
UAL1191,2021-12-25,11:12:03
DAL1524,2021-12-25,11:13:02
SKW4295,2021-12-25,11:13:02
DAL2918,2021-12-25,11:14:03
DAL1655,2021-12-25,11:15:02
EJA650,2021-12-25,11:16:02
DAL2136,2021-12-25,11:17:02
DAL310,2021-12-25,11:17:02
DAL358,2021-12-25,11:22:02
THY84U,2021-12-25,11:22:02
ENY4449,2021-12-25,11:24:02
N708NC,2021-12-25,11:26:02
AAL49,2021-12-25,11:26:02
UAL514,2021-12-25,11:27:03
EDV4722,2021-12-25,11:28:02
ETD93C,2021-12-25,11:29:03
EDV4926,2021-12-25,11:30:02
UAL395,2021-12-25,11:30:02
DAL493,2021-12-25,11:31:02
DAL1254,2021-12-25,11:33:02
ASA30,2021-12-25,11:33:02
ENY3798,2021-12-25,11:33:02
SKW5044,2021-12-25,11:33:02
ASA1352,2021-12-25,11:35:02
GAJ869,2021-12-25,11:38:02
RPA3512,2021-12-25,11:39:02
DAL984,2021-12-25,11:41:02
LXJ589,2021-12-25,11:41:02
ACA790,2021-12-25,11:41:02
AWI3928,2021-12-25,11:42:03
KAL036,2021-12-25,11:42:03
ANA2,2021-12-25,11:43:02
JBU288,2021-12-25,11:44:03
RPA3440,2021-12-25,11:44:03
SKW4515,2021-12-25,11:46:02
DAL830,2021-12-25,11:48:02
AFR636,2021-12-25,11:48:02
SKW4524,2021-12-25,11:48:02
JBU434,2021-12-25,11:52:02
N685LM,2021-12-25,11:53:03
LXJ348,2021-12-25,11:55:03
AWI3730,2021-12-25,11:56:02
SKW3021,2021-12-25,11:56:02
SKW4033,2021-12-25,11:57:03
ROU1856,2021-12-25,11:57:03
AWI3952,2021-12-25,11:59:02
QTR29Y,2021-12-25,12:01:02
CSJ53,2021-12-25,12:02:02
N595P,2021-12-25,12:03:02
DAL1304,2021-12-25,12:03:02
ENY4121,2021-12-25,12:07:02
DAL1350,2021-12-25,12:07:02
CKS652D,2021-12-25,12:07:02
UAL1103,2021-12-25,12:07:02
SWA1350,2021-12-25,12:09:03
UAL2432,2021-12-25,12:10:02
EDV5173,2021-12-25,12:11:02
ENY3688,2021-12-25,12:12:03
AAL367,2021-12-25,12:13:02
EJA442,2021-12-25,12:13:02
UAL952,2021-12-25,12:13:02
SKW3226,2021-12-25,12:15:02
SKW5217,2021-12-25,12:16:02
SKW3174,2021-12-25,12:16:02
SKW3852,2021-12-25,12:16:02
SKW4054,2021-12-25,12:17:02
SKW4294,2021-12-25,12:18:02
ASH6148,2021-12-25,12:19:02
AWI4005,2021-12-25,12:20:02
EDV5482,2021-12-25,12:20:02
UAL78,2021-12-25,12:21:02
ASP875,2021-12-25,12:21:02
AIC126,2021-12-25,12:22:02
EJA573,2021-12-25,12:23:02
SWA4826,2021-12-25,12:24:02
DAL2763,2021-12-25,12:25:02
DPJ125,2021-12-25,12:28:02
UAL2609,2021-12-25,12:30:02
SKW4749,2021-12-25,12:30:02
ACA760,2021-12-25,12:31:02
SKW3087,2021-12-25,12:31:02
ASA8,2021-12-25,12:32:03
DAL1619,2021-12-25,12:34:03
SKW3570,2021-12-25,12:34:03
