flight,date,time
BOX444,2024-06-10,00:00:03
THY189,2024-06-10,00:00:03
ICE856,2024-06-10,00:00:03
RPA3663,2024-06-10,00:09:02
DAL785,2024-06-10,00:10:02
N630AB,2024-06-10,00:16:02
ACA792,2024-06-10,00:18:02
N764MR,2024-06-10,00:18:02
ACA124,2024-06-10,00:26:02
DAL1149,2024-06-10,00:33:02
N28AU,2024-06-10,00:34:02
QTR8173,2024-06-10,00:35:02
DAL2895,2024-06-10,00:37:02
PWA62,2024-06-10,00:41:02
N650KT,2024-06-10,00:44:03
UAL737,2024-06-10,00:45:02
N815RB,2024-06-10,00:52:02
AMX008,2024-06-10,00:52:02
VJA758,2024-06-10,00:56:02
FFT3161,2024-06-10,01:00:02
N600HZ,2024-06-10,01:04:02
ACA7219,2024-06-10,01:05:03
VJT861,2024-06-10,01:09:03
JBU2312,2024-06-10,01:11:02
FLE668,2024-06-10,01:12:02
IBE6170,2024-06-10,01:14:02
WJA722,2024-06-10,01:19:02
DAL315,2024-06-10,01:21:02
DAL938,2024-06-10,01:43:03
DAL8878,2024-06-10,01:46:02
UAL3782,2024-06-10,01:55:02
FFT3183,2024-06-10,01:56:02
CAL5322,2024-06-10,02:06:02
N889LS,2024-06-10,02:21:02
DAL2255,2024-06-10,02:22:02
JBU2120,2024-06-10,03:00:02
JBU994,2024-06-10,03:08:03
JBU1190,2024-06-10,03:23:02
JBU198,2024-06-10,03:29:02
YEL2,2024-06-10,03:38:02
FFT4572,2024-06-10,03:41:02
BOX445,2024-06-10,03:43:02
DAL507,2024-06-10,03:49:03
ASA536,2024-06-10,03:58:02
UAL387,2024-06-10,04:01:02
ASA404,2024-06-10,04:03:02
JBU2348,2024-06-10,04:04:03
DAL2841,2024-06-10,04:05:02
ASA298,2024-06-10,04:08:03
N979KC,2024-06-10,04:11:02
DAL851,2024-06-10,04:14:02
ASA22,2024-06-10,04:14:02
DAL2751,2024-06-10,04:14:02
JBU1488,2024-06-10,04:20:03
AAL2701,2024-06-10,04:20:03
DAL679,2024-06-10,04:23:02
JBU972,2024-06-10,04:23:02
ASA371,2024-06-10,04:32:02
AAL10,2024-06-10,04:34:02
DAL2434,2024-06-10,04:37:02
JBU66,2024-06-10,04:44:03
DAL475,2024-06-10,04:44:03
THY6551,2024-06-10,04:44:03
SIA22,2024-06-10,04:45:02
JBU1172,2024-06-10,04:46:03
DAL696,2024-06-10,04:48:03
UAL1652,2024-06-10,04:49:02
ASA331,2024-06-10,04:49:02
