flight,date,time
SWA5560,2020-02-15,11:32:02
EJA331,2020-02-15,11:32:02
AAL524,2020-02-15,11:32:02
AAL2339,2020-02-15,11:32:02
SWA3064,2020-02-15,11:32:02
N4125V,2020-02-15,11:32:02
N66AA,2020-02-15,11:32:02
SWA2970,2020-02-15,11:32:02
ASH5742,2020-02-15,11:32:02
N130WE,2020-02-15,11:32:02
WJA1325,2020-02-15,11:32:02
SWA5636,2020-02-15,11:32:02
AAL652,2020-02-15,11:32:02
N352FB,2020-02-15,11:32:02
N413JH,2020-02-15,11:32:02
ASH5736,2020-02-15,11:32:02
AAL2876,2020-02-15,11:32:02
AMX484,2020-02-15,11:32:02
DAL1954,2020-02-15,11:32:02
SWA4298,2020-02-15,11:32:02
N843FC,2020-02-15,11:32:02
GAJ847,2020-02-15,11:32:02
N92228,2020-02-15,11:32:02
SWA3494,2020-02-15,11:33:02
N223LP,2020-02-15,11:33:02
N3187R,2020-02-15,11:33:02
AAL1402,2020-02-15,11:33:02
N951SC,2020-02-15,11:33:02
FFT2415,2020-02-15,11:34:03
N247KG,2020-02-15,11:34:03
MSQT33,2020-02-15,11:34:03
N5882Q,2020-02-15,11:34:03
SWA3516,2020-02-15,11:35:02
N854SC,2020-02-15,11:35:02
N172FK,2020-02-15,11:36:02
N269TT,2020-02-15,11:36:02
SWA4210,2020-02-15,11:36:02
SKW2969,2020-02-15,11:37:02
AAL546,2020-02-15,11:37:02
AAL455,2020-02-15,11:38:02
N4401E,2020-02-15,11:38:02
N96PB,2020-02-15,11:38:02
EJA503,2020-02-15,11:39:02
N9466X,2020-02-15,11:39:02
UAL1276,2020-02-15,11:39:02
N8205E,2020-02-15,11:40:02
AAL534,2020-02-15,11:40:02
N110ED,2020-02-15,11:40:02
SWA5258,2020-02-15,11:41:02
SKW5435,2020-02-15,11:41:02
N6513D,2020-02-15,11:41:02
N46R,2020-02-15,11:42:02
UAL1895,2020-02-15,11:42:02
AAL1844,2020-02-15,11:42:02
N845FP,2020-02-15,11:42:02
AAL1802,2020-02-15,11:43:02
N1760T,2020-02-15,11:43:02
N450QS,2020-02-15,11:43:02
ABX3925,2020-02-15,11:43:02
N1005U,2020-02-15,11:43:02
SWA3875,2020-02-15,11:43:02
EJM8,2020-02-15,11:44:02
N172EW,2020-02-15,11:44:02
AAL1141,2020-02-15,11:44:02
N570BY,2020-02-15,11:45:02
LXJ547,2020-02-15,11:45:02
GAJ875,2020-02-15,11:45:02
SWA2964,2020-02-15,11:45:02
DAL593,2020-02-15,11:45:02
COL79,2020-02-15,11:45:02
SWA3510,2020-02-15,11:46:02
SWA3061,2020-02-15,11:46:02
N2102P,2020-02-15,11:46:02
N5552,2020-02-15,11:47:03
N753SC,2020-02-15,11:47:03
N5136E,2020-02-15,11:47:03
N848SR,2020-02-15,11:47:03
SWA3043,2020-02-15,11:48:02
N736NF,2020-02-15,11:48:02
DAL835,2020-02-15,11:48:02
MSQT963,2020-02-15,11:48:02
N9208T,2020-02-15,11:48:02
JTL400,2020-02-15,11:49:03
N3861C,2020-02-15,11:49:03
AAL818,2020-02-15,11:50:02
CPZ6079,2020-02-15,11:50:02
UAL2304,2020-02-15,11:51:02
N837SC,2020-02-15,11:52:03
MSQT940,2020-02-15,11:53:02
N410AZ,2020-02-15,11:53:02
ASH5777,2020-02-15,11:53:02
AAL2874,2020-02-15,11:53:02
UAL1679,2020-02-15,11:53:02
DAL2434,2020-02-15,11:53:02
N53CK,2020-02-15,11:54:03
CPZ5759,2020-02-15,11:54:03
DAL1595,2020-02-15,11:54:03
VOI966,2020-02-15,11:55:02
AAL1399,2020-02-15,11:56:03
N888KP,2020-02-15,11:57:02
GAJ807,2020-02-15,11:57:02
AAL1497,2020-02-15,11:57:02
N9294P,2020-02-15,11:58:03
N801RA,2020-02-15,11:58:03
N24613,2020-02-15,11:59:02
N306BH,2020-02-15,11:59:02
N196MC,2020-02-15,11:59:02
MSQT55,2020-02-15,12:00:03
SWA3819,2020-02-15,12:00:03
N4402T,2020-02-15,12:01:02
ASH5962,2020-02-15,12:01:02
MSQT818,2020-02-15,12:01:02
SWA3751,2020-02-15,12:01:02
UAL237,2020-02-15,12:02:02
AAL2100,2020-02-15,12:02:02
AAL1409,2020-02-15,12:02:02
N63KA,2020-02-15,12:03:02
N1947M,2020-02-15,12:03:02
SKW3240,2020-02-15,12:03:02
N349EE,2020-02-15,12:03:02
N85WY,2020-02-15,12:03:02
N517GM,2020-02-15,12:04:02
SWG495,2020-02-15,12:04:02
MSQT626,2020-02-15,12:04:02
N520AJ,2020-02-15,12:04:02
N429CM,2020-02-15,12:04:02
CPZ6029,2020-02-15,12:05:03
N868PE,2020-02-15,12:05:03
N2408X,2020-02-15,12:05:03
N179VB,2020-02-15,12:06:02
