flight,date,time
THY6557,2023-03-03,00:00:03
N711WS,2023-03-03,00:03:02
KII725,2023-03-03,00:21:02
TSU281,2023-03-03,00:44:02
N610TA,2023-03-03,00:44:02
JBU2120,2023-03-03,01:11:03
JBU2416,2023-03-03,01:24:02
JBU394,2023-03-03,01:25:02
UAL1582,2023-03-03,01:39:02
SIA22,2023-03-03,01:48:02
JBU98,2023-03-03,01:49:02
WWI82,2023-03-03,01:51:02
ASA556,2023-03-03,01:56:03
UAL2097,2023-03-03,02:00:02
IFL541,2023-03-03,02:04:03
AFR6731,2023-03-03,02:06:02
DAL516,2023-03-03,02:11:02
JBU2974,2023-03-03,02:11:02
ETD902,2023-03-03,02:12:02
UAL2395,2023-03-03,02:19:03
ASA22,2023-03-03,02:22:02
UAL1390,2023-03-03,02:24:02
UAL1804,2023-03-03,02:25:03
EJA800,2023-03-03,02:28:02
AAL2453,2023-03-03,02:29:02
DAL366,2023-03-03,02:30:02
UPS1126,2023-03-03,02:32:03
UAL1872,2023-03-03,02:34:02
DAL313,2023-03-03,02:35:02
UPS558,2023-03-03,02:35:02
UPS1476,2023-03-03,02:36:02
UAL533,2023-03-03,02:37:02
DAL845,2023-03-03,02:40:02
UAL477,2023-03-03,02:45:02
DAL384,2023-03-03,02:45:02
JBU778,2023-03-03,02:46:02
DAL400,2023-03-03,02:50:03
BOX415,2023-03-03,02:51:03
THY6218,2023-03-03,02:53:03
THY7LK,2023-03-03,02:59:02
NKS709,2023-03-03,02:59:02
DAL1296,2023-03-03,03:04:02
N917SH,2023-03-03,03:05:02
DAL2519,2023-03-03,03:06:02
AAL2001,2023-03-03,03:08:03
DAL675,2023-03-03,03:08:03
DAL315,2023-03-03,03:11:03
ACA746,2023-03-03,03:15:02
WJA652,2023-03-03,03:15:02
UAL1711,2023-03-03,03:15:02
DAL388,2023-03-03,03:21:02
JBU1216,2023-03-03,03:21:02
ASA38,2023-03-03,03:27:02
JBU1268,2023-03-03,03:29:02
ACA1284,2023-03-03,03:34:02
AAL276,2023-03-03,03:35:03
JBU72,2023-03-03,03:35:03
UAL1391,2023-03-03,03:35:03
DAL338,2023-03-03,03:36:03
POE318,2023-03-03,03:38:03
JBU948,2023-03-03,03:39:02
UAL1665,2023-03-03,03:43:02
UAL2630,2023-03-03,03:47:02
UAL2059,2023-03-03,03:49:02
ACA794,2023-03-03,03:50:03
UAL1786,2023-03-03,03:50:03
DAL551,2023-03-03,03:51:02
JBU34,2023-03-03,03:51:02
UAL1164,2023-03-03,03:54:03
NKS511,2023-03-03,03:56:02
RPA3621,2023-03-03,03:59:02
JBU498,2023-03-03,04:00:03
AAL1108,2023-03-03,04:04:02
ROU1722,2023-03-03,04:07:02
UAL436,2023-03-03,04:12:03
FDX1536,2023-03-03,04:17:02
UAL2492,2023-03-03,04:24:02
JBU2050,2023-03-03,04:26:03
UAL645,2023-03-03,04:29:02
JBU162,2023-03-03,04:29:02
DAL332,2023-03-03,04:32:02
ETH574,2023-03-03,04:36:03
SKW4691,2023-03-03,04:37:02
JBU988,2023-03-03,04:42:02
AAY1529,2023-03-03,04:44:02
SWA5431,2023-03-03,04:45:02
JBU2348,2023-03-03,04:47:02
UAL1917,2023-03-03,04:51:03
FDX1711,2023-03-03,04:52:02
UAL1977,2023-03-03,04:52:02
UAL2326,2023-03-03,04:53:03
DAL1436,2023-03-03,04:56:03
SNC1470,2023-03-03,04:56:03
AAY2185,2023-03-03,04:57:02
UAL1402,2023-03-03,05:01:02
DAL2691,2023-03-03,05:04:02
ENY3329,2023-03-03,05:06:02
AWI6142,2023-03-03,05:07:03
N86VP,2023-03-03,05:08:02
FDX47,2023-03-03,05:08:02
JBU648,2023-03-03,05:09:03
DAL1604,2023-03-03,05:13:03
AAL1852,2023-03-03,05:16:02
DAL1001,2023-03-03,05:18:02
ENY3603,2023-03-03,05:18:02
SKW4606,2023-03-03,05:18:02
EDV4735,2023-03-03,05:18:02
DAL2872,2023-03-03,05:21:02
ACA7082,2023-03-03,05:21:02
NKS721,2023-03-03,05:22:02
JBU924,2023-03-03,05:24:02
UAL2648,2023-03-03,05:25:02
HAL50,2023-03-03,05:25:02
PDT5942,2023-03-03,05:26:02
ENY3658,2023-03-03,05:26:02
UAL2680,2023-03-03,05:27:02
DAL2560,2023-03-03,05:27:02
ANA110,2023-03-03,05:31:02
JBU923,2023-03-03,05:33:02
DAL2742,2023-03-03,05:35:02
DAL2801,2023-03-03,05:37:02
SKW4450,2023-03-03,05:38:03
SKW4648,2023-03-03,05:39:02
ENY4053,2023-03-03,05:40:03
AAL2485,2023-03-03,05:41:02
COL854,2023-03-03,05:41:02
AAL2265,2023-03-03,05:42:02
AWI6151,2023-03-03,05:44:03
UAL1071,2023-03-03,05:45:02
DAL2255,2023-03-03,05:46:02
DAL2805,2023-03-03,05:48:02
ENY3537,2023-03-03,05:49:02
SKW4052,2023-03-03,05:52:02
AAL496,2023-03-03,05:53:02
N252DV,2023-03-03,05:55:02
ENY4130,2023-03-03,05:55:02
DAL1520,2023-03-03,05:56:02
UAL645K,2023-03-03,05:57:02
ENY3631,2023-03-03,05:57:02
UAL2367,2023-03-03,06:00:02
SKW4065,2023-03-03,06:00:02
AAL2919,2023-03-03,06:01:02
DAL1151,2023-03-03,06:02:03
UAL2429,2023-03-03,06:02:03
SKW3986,2023-03-03,06:03:02
AAL1905,2023-03-03,06:03:02
JZA900,2023-03-03,06:03:02
DAL2913,2023-03-03,06:04:03
UAL277,2023-03-03,06:05:02
AAL442,2023-03-03,06:05:02
UAL373,2023-03-03,06:06:03
UAL301,2023-03-03,06:06:03
UAL1950,2023-03-03,06:07:02
UAL2651,2023-03-03,06:07:02
JBU117,2023-03-03,06:08:02
SKW3509,2023-03-03,06:08:02
NTW891,2023-03-03,06:09:02
AAL2911,2023-03-03,06:09:02
UAL2225,2023-03-03,06:11:03
RPA3406,2023-03-03,06:12:02
UAL621,2023-03-03,06:13:02
UAL1719,2023-03-03,06:14:02
DAL1169,2023-03-03,06:14:02
SKW4649,2023-03-03,06:16:02
NOJ53,2023-03-03,06:16:02
UAL1989,2023-03-03,06:16:02
RPA4583,2023-03-03,06:18:02
NJM475,2023-03-03,06:19:02
UAL567,2023-03-03,06:19:02
SKW3773,2023-03-03,06:20:03
SKW6000,2023-03-03,06:21:02
AAY583,2023-03-03,06:21:02
SKW3807,2023-03-03,06:22:02
CGHCE,2023-03-03,06:22:02
FFT535,2023-03-03,06:23:02
JBU2157,2023-03-03,06:24:02
GJS4432,2023-03-03,06:24:02
JTL820,2023-03-03,06:24:02
KAP100,2023-03-03,06:25:02
KAL093,2023-03-03,06:25:02
AAL76,2023-03-03,06:25:02
JBU354,2023-03-03,06:26:03
AAL2260,2023-03-03,06:26:03
DAL1627,2023-03-03,06:27:02
EDV5312,2023-03-03,06:28:03
EDV5276,2023-03-03,06:28:03
DAL1544,2023-03-03,06:29:02
DAL1210,2023-03-03,06:31:03
SKW4704,2023-03-03,06:32:02
DAL158,2023-03-03,06:32:02
AAL1268,2023-03-03,06:33:03
JBU133,2023-03-03,06:34:02
ENY3368,2023-03-03,06:35:03
UAL2661,2023-03-03,06:36:02
DAL1107,2023-03-03,06:38:02
FDX651,2023-03-03,06:40:02
SKW3540,2023-03-03,06:40:02
ASP826,2023-03-03,06:40:02
DAL684,2023-03-03,06:40:02
AAL1509,2023-03-03,06:43:02
UAL1558,2023-03-03,06:48:02
AWI3157,2023-03-03,06:50:02
DAL433,2023-03-03,06:54:02
DAL698,2023-03-03,06:56:02
DPJ495,2023-03-03,06:56:02
EDV5433,2023-03-03,07:00:02
FFT2931,2023-03-03,07:00:02
UAL1102,2023-03-03,07:00:02
DAL2309,2023-03-03,07:00:02
ENY3710,2023-03-03,07:01:03
ENY3326,2023-03-03,07:03:03
DAL391,2023-03-03,07:04:02
RPA4450,2023-03-03,07:06:02
ACA737,2023-03-03,07:07:02
ENY3423,2023-03-03,07:09:02
ENY3735,2023-03-03,07:11:02
DAL390,2023-03-03,07:13:02
SKW4683,2023-03-03,07:14:02
N48JM,2023-03-03,07:15:02
ASA31,2023-03-03,07:18:03
UAL731,2023-03-03,07:19:02
DAL654,2023-03-03,07:19:02
SWA1736,2023-03-03,07:20:03
RPA4502,2023-03-03,07:24:03
UAL423,2023-03-03,07:25:02
DAL1597,2023-03-03,07:25:02
DAL1100,2023-03-03,07:25:02
BYA297,2023-03-03,07:26:02
SKW4022,2023-03-03,07:27:02
DAL1237,2023-03-03,07:28:02
DAL720,2023-03-03,07:30:02
DAL773,2023-03-03,07:30:02
NKS3346,2023-03-03,07:31:02
AAL660,2023-03-03,07:32:02
DAL1480,2023-03-03,07:32:02
DAL2885,2023-03-03,07:32:02
DAL732,2023-03-03,07:34:02
ACA785,2023-03-03,07:36:02
SKW5521,2023-03-03,07:37:02
N885TC,2023-03-03,07:42:02
SKW4068,2023-03-03,07:44:02
ACA1037,2023-03-03,07:46:02
UAL2742,2023-03-03,07:46:02
SCX1613,2023-03-03,07:47:02
JBU2363,2023-03-03,07:50:02
DAL2706,2023-03-03,07:50:02
RPA5776,2023-03-03,07:51:02
UAL1471,2023-03-03,07:52:03
N504AC,2023-03-03,07:52:03
ACA1093,2023-03-03,07:52:03
UAL2364,2023-03-03,07:54:03
UAL1964,2023-03-03,07:54:03
PDT5953,2023-03-03,07:55:02
N19HS,2023-03-03,07:56:03
DAL937,2023-03-03,07:57:02
UAL1403,2023-03-03,07:57:02
SKW4097,2023-03-03,07:59:02
DAL776,2023-03-03,08:04:02
N796AC,2023-03-03,08:06:02
THY67C,2023-03-03,08:06:02
JZA903,2023-03-03,08:11:03
DOW974,2023-03-03,08:11:03
RPA3452,2023-03-03,08:14:02
N85ER,2023-03-03,08:14:02
UAL1312,2023-03-03,08:14:02
AWI3772,2023-03-03,08:19:02
XOJ717,2023-03-03,08:20:03
