flight,date,time
UAL2400,2023-08-03,00:00:02
JBU348,2023-08-03,00:00:02
JBU72,2023-08-03,00:03:02
NKS726,2023-08-03,00:04:02
UAL980,2023-08-03,00:22:02
JBU594,2023-08-03,00:26:03
JBU670,2023-08-03,00:31:02
JBU388,2023-08-03,00:39:02
JBU498,2023-08-03,00:40:03
DAL669,2023-08-03,00:44:02
UAL1083,2023-08-03,00:44:02
UAL477,2023-08-03,00:56:02
JBU916,2023-08-03,01:00:02
DAL955,2023-08-03,01:00:02
DAL713,2023-08-03,01:02:02
DAL1639,2023-08-03,01:03:02
DAL439,2023-08-03,01:11:02
UAL541T,2023-08-03,01:12:02
UAL2097,2023-08-03,01:12:02
JBU1302,2023-08-03,01:14:02
UAL1696,2023-08-03,01:14:02
DAL1730,2023-08-03,01:16:02
UAL1515,2023-08-03,01:16:02
UPS1126,2023-08-03,01:19:03
JBU98,2023-08-03,01:20:02
DAL399,2023-08-03,01:20:02
DAL999,2023-08-03,01:22:03
JBU358,2023-08-03,01:26:02
UPS1476,2023-08-03,01:28:02
JBU34,2023-08-03,01:30:02
UPS1076,2023-08-03,01:30:02
DAL359,2023-08-03,01:31:02
DAL471,2023-08-03,01:34:02
DAL719,2023-08-03,01:37:02
ASA550,2023-08-03,01:37:02
DAL542,2023-08-03,01:44:03
ASA482,2023-08-03,01:51:02
JBU1574,2023-08-03,01:52:02
DAL847,2023-08-03,01:54:02
AAL276,2023-08-03,01:55:02
ASA38,2023-08-03,01:56:02
ASA478,2023-08-03,01:58:03
ACA794,2023-08-03,01:59:02
DAL400,2023-08-03,02:03:02
ACA540,2023-08-03,02:03:02
UAL1652,2023-08-03,02:05:02
DAL1296,2023-08-03,02:06:02
AAL2453,2023-08-03,02:07:03
JBU1268,2023-08-03,02:13:02
UAL141,2023-08-03,02:14:02
UAL2185,2023-08-03,02:14:02
CJT987,2023-08-03,02:15:02
ASA417,2023-08-03,02:18:03
ACA1094,2023-08-03,02:23:02
N200LC,2023-08-03,02:23:02
N885LS,2023-08-03,02:24:02
C6569,2023-08-03,02:25:02
ASA496,2023-08-03,02:28:02
DAL803,2023-08-03,02:29:02
UAL2492,2023-08-03,02:31:02
JBU162,2023-08-03,02:33:02
JBU972,2023-08-03,02:34:02
UAL1711,2023-08-03,02:34:02
ASA374,2023-08-03,02:34:02
UAL2059,2023-08-03,02:35:02
THY181,2023-08-03,02:36:03
DAL788,2023-08-03,02:39:02
UAL2424,2023-08-03,02:40:03
N1972,2023-08-03,02:44:02
ACA1018,2023-08-03,02:45:02
DAL767,2023-08-03,02:48:02
UAL1943,2023-08-03,02:49:02
KAL284,2023-08-03,02:51:02
DAL743,2023-08-03,02:52:02
HAL90,2023-08-03,02:52:02
ASA42,2023-08-03,03:01:02
JBU778,2023-08-03,03:04:02
UAL2056,2023-08-03,03:05:02
WJA1103,2023-08-03,03:07:02
N333LX,2023-08-03,03:07:02
UPS9795,2023-08-03,03:10:02
UAL2247,2023-08-03,03:12:02
JIA5090,2023-08-03,03:12:02
UAL1831,2023-08-03,03:15:02
DAL2453,2023-08-03,03:19:02
SWA1939,2023-08-03,03:20:02
SKW5353,2023-08-03,03:25:02
JBU80,2023-08-03,03:26:02
DAL2283,2023-08-03,03:27:03
