flight,date,time
QTR99V,2022-02-22,00:20:02
FRG9129,2022-02-22,00:34:02
FBU711,2022-02-22,00:39:02
JBU1574,2022-02-22,00:50:02
THY6012,2022-02-22,01:05:03
JBU816,2022-02-22,01:06:03
JBU264,2022-02-22,01:31:03
UAL1882,2022-02-22,01:43:02
JBU358,2022-02-22,01:56:02
JBU648,2022-02-22,02:09:02
JBU2082,2022-02-22,02:11:02
JBU66,2022-02-22,02:12:02
JBU34,2022-02-22,02:13:02
DAL753,2022-02-22,02:13:02
DAL399,2022-02-22,02:16:02
JBU1516,2022-02-22,02:18:02
DAL1254,2022-02-22,02:21:02
UPS1038,2022-02-22,02:25:02
N981CE,2022-02-22,02:28:02
NKS760,2022-02-22,02:31:02
JBU492,2022-02-22,02:35:02
UPS1476,2022-02-22,02:35:02
DAL300,2022-02-22,02:35:02
ROU1854,2022-02-22,02:39:03
ACA1288,2022-02-22,02:41:02
JBU2348,2022-02-22,02:42:02
UPS1076,2022-02-22,02:45:02
HAL50,2022-02-22,02:48:02
UPS1126,2022-02-22,02:49:03
UPS558,2022-02-22,02:52:02
JBU394,2022-02-22,03:01:02
WJA724,2022-02-22,03:02:02
UAL1207,2022-02-22,03:02:02
HAL90,2022-02-22,03:03:02
UAL1931,2022-02-22,03:06:02
UAL739,2022-02-22,03:06:02
JBU670,2022-02-22,03:07:03
WJA652,2022-02-22,03:08:02
AAL276,2022-02-22,03:15:02
UAE9990,2022-02-22,03:19:02
ASA790,2022-02-22,03:22:02
JBU878,2022-02-22,03:28:03
UAL2680,2022-02-22,03:30:03
DAL682,2022-02-22,03:31:03
NKS184,2022-02-22,03:32:02
JBU354,2022-02-22,03:35:03
DAL2418,2022-02-22,03:36:02
UAL2417,2022-02-22,03:37:03
ASA191,2022-02-22,03:38:02
DAL950,2022-02-22,03:39:03
DAL738,2022-02-22,03:40:02
DAL2863,2022-02-22,03:43:02
JBU162,2022-02-22,03:44:03
DAL1602,2022-02-22,03:44:03
ASA188,2022-02-22,03:45:02
FFT518,2022-02-22,03:46:03
