flight,date,time
QTR8139,2024-08-13,00:00:03
ACA511,2024-08-13,00:00:03
JBU333,2024-08-13,00:00:03
FLE620,2024-08-13,00:03:02
NKS177,2024-08-13,00:08:02
DAL315,2024-08-13,00:10:02
WJA722,2024-08-13,00:11:02
ACA150,2024-08-13,00:21:02
ROU1904,2024-08-13,00:21:02
UPS1075,2024-08-13,00:21:02
ROU1926,2024-08-13,00:24:02
AAL87P,2024-08-13,00:25:03
JBU524,2024-08-13,00:27:02
PDT5916,2024-08-13,00:32:02
LXJ602,2024-08-13,00:35:03
UPS1125,2024-08-13,00:41:02
AAL98,2024-08-13,00:41:02
DAL697,2024-08-13,00:49:02
UAL1535,2024-08-13,00:53:02
DAL2255,2024-08-13,01:02:02
N32SE,2024-08-13,01:05:03
GEC8189,2024-08-13,01:08:02
ACA792,2024-08-13,01:24:03
NKS8858,2024-08-13,01:35:02
AFR6733,2024-08-13,01:48:02
AMX071,2024-08-13,02:02:03
VIR156T,2024-08-13,02:04:02
AAL1388,2024-08-13,02:10:02
BAW4Q,2024-08-13,02:23:03
PWA62,2024-08-13,02:26:02
EJM240,2024-08-13,02:29:02
CJT584,2024-08-13,02:29:02
DAL388,2024-08-13,02:31:02
DAL807,2024-08-13,02:36:02
JBU2348,2024-08-13,03:00:02
UAL1081,2024-08-13,03:00:02
JBU198,2024-08-13,03:07:03
ASA319,2024-08-13,03:23:02
QTR8140,2024-08-13,03:33:02
DAL564,2024-08-13,03:34:02
JBU248,2024-08-13,03:39:03
ASA579,2024-08-13,03:41:02
SCJ47,2024-08-13,03:46:02
JBU98,2024-08-13,03:47:02
DAL507,2024-08-13,03:48:02
ASA22,2024-08-13,03:50:02
JBU916,2024-08-13,03:51:03
UAL2610,2024-08-13,03:53:02
JBU2234,2024-08-13,03:54:02
UAL1871,2024-08-13,03:55:02
DAL2038,2024-08-13,04:00:02
ASA404,2024-08-13,04:02:03
HAL90,2024-08-13,04:06:03
DAL475,2024-08-13,04:07:02
ACA794,2024-08-13,04:07:02
UAE9917,2024-08-13,04:07:02
DAL541,2024-08-13,04:08:03
DAL810,2024-08-13,04:11:03
UAL2124,2024-08-13,04:12:02
DAL2758,2024-08-13,04:16:02
ASA1192,2024-08-13,04:17:02
JBU372,2024-08-13,04:18:02
DAL335,2024-08-13,04:20:02
DAL373,2024-08-13,04:22:02
FLE632,2024-08-13,04:25:02
DAL696,2024-08-13,04:26:02
JBU778,2024-08-13,04:26:02
UPS1038,2024-08-13,04:27:02
ASA344,2024-08-13,04:28:03
JBU994,2024-08-13,04:28:03
DAL524,2024-08-13,04:31:02
DAL705,2024-08-13,04:37:02
ACA176,2024-08-13,04:38:02
CPA844,2024-08-13,04:39:02
ASA417,2024-08-13,04:40:02
UAL341,2024-08-13,04:43:03
ASA384,2024-08-13,04:44:02
JBU604,2024-08-13,04:46:02
UAL1652,2024-08-13,04:52:02
LXJ527,2024-08-13,04:52:02
THY182,2024-08-13,04:54:02
ACA1094,2024-08-13,04:55:03
JBU136,2024-08-13,04:55:03
JBU96,2024-08-13,04:56:02
AAL2871,2024-08-13,04:59:02
UPS1476,2024-08-13,04:59:02
FRG1690,2024-08-13,04:59:02
AAL276,2024-08-13,05:03:02
ASA796,2024-08-13,05:06:02
HAL50,2024-08-13,05:14:03
UAL1761,2024-08-13,05:18:02
WJA418,2024-08-13,05:19:02
DAL1132,2024-08-13,05:21:02
ASA36,2024-08-13,05:21:02
OAE592,2024-08-13,05:25:02
WJA1103,2024-08-13,05:29:02
DAL1182,2024-08-13,05:32:02
GTI4312,2024-08-13,05:33:02
UAL2375,2024-08-13,05:37:03
JBU162,2024-08-13,05:37:03
AAL1561,2024-08-13,05:39:02
ASA38,2024-08-13,05:39:02
DAL452,2024-08-13,05:40:02
WJA1119,2024-08-13,05:40:02
UAL1204,2024-08-13,05:41:02
